,LotFrontage,MasVnrArea,BsmtUnfSF,HeatingQC,BsmtFullBath,HalfBath,Fireplaces,GarageCars,WoodDeckSF,AllSF,MSZoning_RL,LandContour_HLS,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_Inside,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Somerst,Neighborhood_StoneBr,Condition1_Norm,BldgType_1Fam,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_SLvl,YearBuilt_1977,RoofStyle_Hip,RoofMatl_CompShg,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_Plywood,Exterior2nd_BrkFace,Exterior2nd_HdBoard,Exterior2nd_VinylSd,Foundation_PConc,BsmtQual_4.0,BsmtQual_5.0,CentralAir_Y,Electrical_SBrkr,GarageType_Attchd,GarageType_BuiltIn,GarageFinish_Fin,GarageFinish_RFn,MoSold_1,MoSold_10,MoSold_11,MoSold_12,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,YrSold_2006,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010,SaleType_COD,SaleType_New,SaleCondition_Family,SaleCondition_Normal,Id_minmax,LotArea_minmax,OverallQual_minmax,OverallCond_minmax,YearRemodAdd_minmax,BsmtExposure_minmax,BsmtFinType1_minmax,FullBath_minmax,BedroomAbvGr_minmax,OpenPorchSF_minmax,TotalBath_minmax
364,50.0,0.0,5.697093486505405,5,0.0,0,0.6931471805599453,1.0,5.501258210544727,7.5766097669730375,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.25,0.33,0.44,0.75,0.53,0.0,0.17,0.5,0.5,0.62,0.17
365,60.0,6.09807428216624,5.517452896464707,4,0.0,0,0.0,1.0,0.0,7.384610383176974,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.25,0.39,0.44,0.5,0.0,0.0,0.5,0.25,0.5,0.0,0.0
366,51.0,0.0,6.8679744089702925,4,0.0,0,0.0,1.0,0.0,7.578656850594762,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.25,0.39,0.44,0.62,0.82,0.0,0.17,0.25,0.33,0.42,0.0
367,51.0,0.0,6.522092798170152,3,0.0,0,0.6931471805599453,1.0,5.247024072160486,7.837948916025283,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.25,0.39,0.44,0.62,0.0,0.0,0.33,0.5,0.5,0.0,0.17
368,50.0,0.0,6.844815479208263,3,1.0,0,0.0,5.0,0.0,7.6708948313621175,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.25,0.48,0.44,0.5,0.0,0.0,0.33,0.25,0.33,0.0,0.17
369,57.0,0.0,6.955592608396297,4,0.0,0,0.0,2.0,0.0,7.943427767876373,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.25,0.47,0.56,0.62,0.0,0.0,0.17,0.5,0.5,0.0,0.17
370,68.0,0.0,6.511745329644728,2,0.0,0,0.0,1.0,3.2188758248682006,7.869783902530146,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.25,0.52,0.67,0.88,0.73,0.0,0.17,0.5,0.5,0.51,0.17
371,50.0,0.0,6.947937068614969,3,0.0,0,0.0,0.0,0.0,8.06117135969092,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.25,0.2,0.44,0.0,0.0,0.0,0.17,0.5,0.67,0.61,0.17
372,57.0,0.0,5.293304824724492,2,1.0,0,0.0,1.0,0.0,7.8826922062890254,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.26,0.42,0.56,0.5,0.0,0.0,0.67,0.5,0.67,0.0,0.33
373,0.0,0.0,6.182084906716632,5,0.0,0,0.0,1.0,0.0,7.555381944240273,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.26,0.37,0.56,0.75,0.87,0.0,0.17,0.25,0.5,0.49,0.0
374,41.0,5.241747015059643,6.747586526829315,3,0.0,1,0.0,0.0,0.0,7.9672801789422,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.26,0.38,0.67,0.5,0.83,0.0,0.5,0.5,1.0,0.79,0.25
375,60.0,0.0,7.094234845924755,3,0.0,0,0.0,1.0,0.0,7.962415680121064,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.26,0.34,0.56,0.62,0.0,0.0,0.17,0.25,0.5,0.0,0.0
376,86.0,0.0,3.8501476017100584,3,1.0,0,0.0,0.0,0.0,7.467942332285852,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.26,0.34,0.33,0.62,0.0,0.79,0.67,0.25,0.17,0.0,0.17
377,60.0,0.0,5.081404364984463,5,1.0,1,0.0,1.0,0.0,7.650644551436897,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.26,0.53,0.56,0.75,0.25,0.0,0.5,0.25,0.5,0.0,0.25
378,50.0,0.0,6.329720905522696,5,0.0,0,0.0,1.0,0.0,7.142827401161621,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.26,0.29,0.33,1.0,0.85,0.0,0.17,0.25,0.33,0.0,0.08
379,60.0,0.0,0.0,3,3.0,0,0.0,0.0,4.795790545596741,7.783640596221253,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.26,0.55,0.44,0.5,0.63,1.0,1.0,0.75,0.5,0.0,0.83
380,0.0,0.0,0.0,3,2.0,0,0.0,1.0,0.0,7.742835955430749,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.26,0.54,0.44,0.5,0.47,1.0,1.0,0.5,0.33,0.0,0.5
381,60.0,0.0,6.373319789577012,3,1.0,0,0.0,1.0,0.0,7.437206366871292,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.26,0.52,0.44,0.25,0.0,0.0,0.17,0.5,0.67,0.0,0.33
382,75.0,5.153291594497779,6.26530121273771,3,0.0,1,0.6931471805599453,1.0,0.0,7.652070746116482,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.26,0.57,0.44,0.62,0.28,0.0,0.67,0.25,0.5,0.81,0.08
383,0.0,3.1780538303479458,0.0,3,0.0,0,0.6931471805599453,2.0,0.0,7.307202314764738,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.26,0.46,0.56,0.5,0.47,1.0,1.0,0.25,0.5,0.0,0.08
384,88.0,0.0,6.315358001522335,3,0.0,0,0.6931471805599453,1.0,5.673323267171493,7.752335163302292,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.26,0.64,0.44,0.5,0.18,0.0,0.17,0.5,0.67,0.56,0.17
385,88.0,4.007333185232471,6.311734809152915,5,0.0,0,0.6931471805599453,2.0,0.0,7.7306140660637395,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.26,0.64,0.56,0.5,0.17,0.79,0.67,0.25,0.5,0.0,0.08
386,0.0,5.905361848054571,6.716594773520978,5,0.0,1,0.6931471805599453,1.0,4.882801922586371,7.9714309977693505,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.26,0.65,0.44,0.5,0.1,0.5,0.17,0.25,0.67,0.51,0.17
387,0.0,0.0,0.0,2,0.0,0,0.0,0.0,0.0,6.493753839851686,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.27,0.5,0.11,0.12,0.0,0.0,0.0,0.25,0.33,0.0,0.0
388,0.0,0.0,0.0,3,0.0,0,0.0,2.0,0.0,7.232733136177615,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.27,0.65,0.33,0.5,0.07,0.0,0.0,0.25,0.33,0.0,0.0
389,68.0,0.0,6.705639094860003,3,1.0,0,0.0,1.0,0.0,7.671826797878781,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.27,0.51,0.44,0.5,0.1,0.0,0.5,0.25,0.33,0.0,0.17
390,50.0,0.0,6.0063531596017325,5,0.0,1,0.6931471805599453,1.0,0.0,7.77779262633883,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.27,0.51,0.56,0.75,0.0,0.0,0.67,0.25,0.5,0.59,0.08
391,62.0,0.0,6.821107472256465,3,1.0,0,0.6931471805599453,1.0,5.796057750765372,7.68662133494462,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.27,0.44,0.44,0.62,0.07,0.0,0.67,0.25,0.5,0.0,0.17
392,42.0,5.0106352940962555,4.653960350157523,3,1.0,0,0.0,1.0,0.0,7.649216319820633,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.27,0.29,0.44,0.5,0.57,0.5,1.0,0.5,0.33,0.71,0.33
393,74.0,0.0,5.733341276897746,4,1.0,1,0.0,2.0,4.74493212836325,7.65728279297819,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.27,0.55,0.67,0.62,0.68,0.0,1.0,0.25,0.17,0.55,0.25
394,66.0,4.61512051684126,0.0,4,0.0,1,0.6931471805599453,2.0,0.0,7.527793987721444,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.27,0.7,0.56,0.5,0.55,0.79,0.5,0.25,0.33,0.0,0.08
395,85.0,0.0,6.406879986069314,5,1.0,1,0.6931471805599453,2.0,5.993961427306569,7.99260665240021,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.27,0.54,0.67,0.5,0.73,0.0,1.0,0.5,0.5,0.7,0.42
396,120.0,0.0,0.0,5,0.0,0,0.6931471805599453,2.0,0.0,7.6093665379542115,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.27,0.79,0.44,0.75,0.95,0.0,0.0,0.25,0.67,0.0,0.0
397,64.0,0.0,0.0,3,0.0,0,0.0,2.0,4.30406509320417,7.709308333385869,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.27,0.43,0.44,0.5,0.48,0.0,0.0,0.5,1.0,0.0,0.17
398,64.0,0.0,0.0,3,0.0,0,0.0,2.0,0.0,7.336936913707618,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.27,0.43,0.44,0.5,0.48,0.0,0.0,0.5,0.67,0.0,0.17
399,64.0,5.37989735354046,0.0,3,2.0,2,1.0986122886681098,2.0,4.795790545596741,7.751045117971802,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.27,0.43,0.44,0.5,0.48,0.79,1.0,0.0,0.33,0.0,0.33
400,64.0,0.0,0.0,3,0.0,0,0.0,2.0,0.0,7.322510433997394,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.27,0.43,0.44,0.5,0.48,0.0,0.0,0.5,0.67,0.0,0.17
401,0.0,3.1780538303479458,5.855071922202427,5,2.0,2,1.0986122886681098,4.0,5.746203190540153,8.282988692742602,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.28,0.57,0.67,0.5,0.83,0.0,1.0,1.0,1.0,0.0,1.0
402,0.0,3.1780538303479458,5.855071922202427,5,2.0,2,1.0986122886681098,4.0,5.746203190540153,8.282988692742602,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.28,0.46,0.67,0.5,0.83,0.0,1.0,1.0,1.0,0.0,1.0
403,0.0,3.1780538303479458,5.855071922202427,5,2.0,2,1.0986122886681098,4.0,5.746203190540153,8.282988692742602,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.28,0.46,0.67,0.5,0.83,0.0,1.0,1.0,1.0,0.0,1.0
404,84.0,5.493061443340548,6.282266746896006,5,1.0,1,0.6931471805599453,3.0,5.225746673713202,8.082093278178382,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.28,0.55,0.89,0.5,0.98,1.0,1.0,0.25,0.17,0.49,0.25
405,65.0,5.8998973535824915,6.424869023905388,5,1.0,0,0.6931471805599453,3.0,5.342334251964811,8.14351740579748,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.28,0.55,0.89,0.5,0.97,1.0,1.0,0.5,0.5,0.7,0.33
406,71.0,0.0,7.292337176173877,5,0.0,0,0.6931471805599453,3.0,5.262690188904886,7.98514393119862,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.28,0.5,0.78,0.5,0.97,0.79,0.17,0.5,0.5,0.75,0.17
407,77.0,5.8664680569332965,6.173786103901937,5,1.0,0,1.0986122886681098,2.0,5.043425116919247,8.209852481301272,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.28,0.56,0.78,0.5,0.97,0.79,1.0,0.5,0.5,0.82,0.33
408,64.0,0.0,5.942799375126701,5,1.0,0,0.6931471805599453,2.0,5.1298987149230735,7.8528278122817445,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.28,0.42,0.67,0.5,0.95,0.79,1.0,0.5,0.33,0.0,0.33
409,95.0,4.948759890378168,5.948034989180646,5,1.0,0,0.0,3.0,5.1298987149230735,7.827639546366422,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.28,0.53,0.78,0.5,0.97,0.79,1.0,0.5,0.33,0.69,0.33
410,78.0,4.343805421853684,7.29641326877392,5,0.0,0,0.6931471805599453,3.0,4.976733742420574,8.005367067316664,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.28,0.57,0.78,0.5,0.93,1.0,1.0,0.5,0.5,0.7,0.17
411,79.0,0.0,6.558197802812269,5,0.0,1,0.6931471805599453,2.0,3.6109179126442243,7.6624678152002375,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.28,0.57,0.56,0.5,0.93,0.79,0.17,0.5,0.5,0.51,0.25
412,0.0,0.0,6.476972362889683,4,1.0,1,0.6931471805599453,2.0,5.017279836814924,8.073714641109857,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.28,0.67,0.67,0.5,0.72,0.79,1.0,0.5,0.5,0.8,0.42
413,65.0,0.0,5.4638318050256105,5,1.0,0,0.0,1.0,4.204692619390966,7.591357046698551,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.28,0.52,0.44,0.75,0.73,0.0,0.83,0.25,0.5,0.0,0.17
414,65.0,0.0,6.2422232654551655,5,1.0,0,0.0,2.0,0.0,7.9817332866918855,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.28,0.63,0.67,0.5,0.8,0.5,1.0,0.5,0.5,0.67,0.33
415,70.0,4.795790545596741,5.777652323222656,5,1.0,1,0.6931471805599453,2.0,5.017279836814924,7.901377353792616,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.28,0.49,0.56,0.5,0.8,0.0,1.0,0.5,0.5,0.69,0.42
416,65.0,4.23410650459726,5.153291594497779,5,1.0,0,0.0,2.0,4.976733742420574,7.964155718840937,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.29,0.54,0.67,0.5,0.85,0.0,1.0,0.5,0.5,0.56,0.33
417,75.0,5.198497031265826,7.292337176173877,5,0.0,0,0.6931471805599453,2.0,0.0,8.001355025826703,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.29,0.56,0.67,0.5,0.85,0.5,1.0,0.5,0.5,0.72,0.17
418,0.0,4.343805421853684,5.645446897643238,3,0.0,0,0.0,1.0,4.290459441148391,7.503840746698951,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.29,0.66,0.44,0.5,0.47,0.79,1.0,0.25,0.5,0.0,0.0
419,76.0,3.713572066704308,4.890349128221754,3,1.0,0,0.0,2.0,0.0,7.511524648390866,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.29,0.43,0.44,0.75,0.48,0.0,0.83,0.25,0.33,0.0,0.17
420,90.0,0.0,5.817111159963204,5,1.0,0,0.0,3.0,5.572154032177765,8.064950891749143,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.29,0.57,0.67,0.5,0.87,0.79,1.0,0.5,0.5,0.69,0.33
421,0.0,5.293304824724492,6.974478911025045,5,0.0,1,0.6931471805599453,2.0,5.262690188904886,8.087332926473351,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.29,0.58,0.78,0.5,0.88,0.79,0.17,0.5,0.67,0.74,0.25
422,70.0,0.0,6.734591659972948,5,0.0,1,0.0,2.0,0.0,7.850103545175582,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.29,0.49,0.67,0.5,0.87,0.0,0.17,0.5,0.5,0.59,0.25
423,0.0,0.0,6.851184927493743,5,0.0,1,0.0,2.0,5.54907608489522,7.942717540573791,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.29,0.56,0.67,0.5,0.85,0.0,0.17,0.5,0.5,0.57,0.25
424,90.0,5.564520407322694,5.37989735354046,5,1.0,0,0.6931471805599453,2.0,4.912654885736052,7.998335395952982,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.29,0.65,0.78,0.5,0.83,1.0,1.0,0.5,0.33,0.54,0.33
425,0.0,5.10594547390058,6.137727054086234,5,1.0,0,0.6931471805599453,2.0,5.272999558563747,8.202756381655638,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.29,0.59,0.78,0.5,0.88,1.0,1.0,0.5,0.5,0.75,0.33
426,70.0,5.3471075307174685,5.726847747587197,5,1.0,0,0.6931471805599453,2.0,4.110873864173311,7.949797216161852,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.29,0.49,0.67,0.5,0.8,0.79,1.0,0.5,0.5,0.0,0.33
427,85.0,5.198497031265826,4.61512051684126,5,1.0,0,0.6931471805599453,3.0,0.0,8.064950891749143,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.29,0.53,0.78,0.5,0.95,0.79,1.0,0.5,0.5,0.59,0.33
428,85.0,0.0,6.411818267709897,5,0.0,1,0.6931471805599453,2.0,4.61512051684126,7.60339933974067,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.29,0.55,0.56,0.5,0.95,0.0,0.17,0.5,0.5,0.55,0.25
