,LotFrontage,MasVnrArea,BsmtUnfSF,HeatingQC,BsmtFullBath,HalfBath,GarageCars,WoodDeckSF,MSZoning_RL,LandContour_HLS,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_Inside,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Somerst,Neighborhood_StoneBr,Condition1_Norm,BldgType_1Fam,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_SLvl,YearBuilt_1977,RoofStyle_Hip,RoofMatl_CompShg,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_Plywood,Exterior2nd_BrkFace,Exterior2nd_HdBoard,Exterior2nd_VinylSd,Foundation_PConc,BsmtQual_4.0,BsmtQual_5.0,CentralAir_Y,Electrical_SBrkr,GarageType_Attchd,GarageType_BuiltIn,GarageFinish_Fin,GarageFinish_RFn,MoSold_1,MoSold_10,MoSold_11,MoSold_12,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,YrSold_2006,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010,SaleType_COD,SaleType_New,SaleCondition_Family,SaleCondition_Normal,LotArea_minmax,OverallQual_minmax,OverallCond_minmax,YearRemodAdd_minmax,BsmtExposure_minmax,BsmtFinType1_minmax,FullBath_minmax,BedroomAbvGr_minmax,OpenPorchSF_minmax,TotalBath_minmax
347,0.0,3.4339872044851463,5.342334251964811,5,1,0,2,0.0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.89,0.5,0.36,0.17,0.0,0.67,0.67,0.45,0.66,0.4
348,36.0,4.672828834461906,5.2574953720277815,5,1,1,2,0.0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.18,0.62,0.36,0.9,0.0,1.0,0.67,0.27,0.59,0.5
349,56.0,6.489204931325317,6.0844994130751715,5,1,1,3,0.0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.95,0.88,0.36,0.93,0.0,1.0,0.67,0.64,0.0,0.5
350,68.0,5.8944028342648505,7.533693709848633,5,0,0,2,5.351858133476067,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6,0.88,0.36,0.95,0.0,0.17,0.67,0.27,0.71,0.2
351,0.0,0.0,5.918893854273146,4,1,1,2,0.0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.46,0.62,0.36,0.6,1.0,1.0,0.33,0.27,0.78,0.3
352,60.0,0.0,0.0,3,0,0,1,3.8918202981106265,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.65,0.38,0.55,0.0,0.5,0.33,0.33,0.45,0.0,0.0
353,60.0,0.0,6.437751649736401,4,0,0,2,4.672828834461906,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.63,0.5,0.87,0.88,0.0,0.17,0.33,0.27,0.0,0.0
354,60.0,0.0,6.315358001522335,5,0,0,1,0.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.63,0.5,0.36,0.83,0.0,0.33,0.33,0.27,0.0,0.0
355,105.0,0.0,5.777652323222656,5,1,0,2,0.0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.73,0.5,0.36,0.75,0.0,0.83,0.67,0.45,0.59,0.4
356,0.0,4.672828834461906,6.395261598115449,4,1,0,2,4.795790545596741,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.66,0.5,0.55,0.7,0.0,1.0,0.67,0.45,0.59,0.4
357,44.0,0.0,5.594711379601839,3,1,1,2,6.285998094508865,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.38,0.38,0.36,0.43,0.0,0.83,0.33,0.45,0.8,0.3
358,92.0,4.795790545596741,6.150602768446279,5,0,0,1,5.1298987149230735,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.56,0.38,0.13,0.13,0.79,0.67,0.33,0.45,0.0,0.0
359,78.0,6.274762021241939,4.875197323201151,5,1,1,2,5.342334251964811,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.75,0.75,0.36,0.8,0.79,1.0,0.67,0.45,0.77,0.5
360,0.0,0.0,4.7535901911063645,5,1,0,2,0.0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.59,0.5,0.55,0.47,0.79,1.0,0.33,0.27,0.0,0.2
361,0.0,0.0,6.184148890937483,4,1,0,1,0.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.66,0.38,0.36,0.53,0.0,0.5,0.33,0.45,0.0,0.2
362,64.0,6.2166061010848646,0.0,5,0,0,2,0.0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.57,0.62,0.36,0.88,0.0,0.0,1.0,0.64,0.0,0.4
363,21.0,6.236369590203704,5.7745515455444085,4,0,1,1,5.5254529391317835,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.05,0.5,0.87,0.95,0.0,0.83,0.33,0.27,0.0,0.1
364,0.0,4.795790545596741,4.442651256490317,3,1,1,2,5.726847747587197,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.92,0.5,0.36,0.43,0.5,1.0,0.67,0.45,0.84,0.5
365,59.0,0.0,5.37989735354046,4,0,0,1,0.0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.71,0.38,0.72,0.78,0.0,0.5,0.33,0.45,0.87,0.0
366,0.0,5.5134287461649825,6.666956792429207,4,1,1,2,0.0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.67,0.5,0.36,0.22,0.0,0.67,0.33,0.45,0.77,0.3
367,101.0,5.723585101952381,6.591673732008658,4,0,0,1,4.174387269895637,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.66,0.5,0.36,0.2,1.0,1.0,0.33,0.45,0.84,0.0
368,78.0,5.303304908059076,6.591673732008658,4,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6,0.38,0.55,0.07,0.0,0.33,0.33,0.27,0.82,0.0
369,0.0,0.0,6.598509028614515,5,1,0,2,5.8998973535824915,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.68,0.38,0.72,0.93,0.0,0.83,0.33,0.45,0.52,0.2
370,0.0,0.0,6.860663671448287,5,0,1,2,4.61512051684126,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.61,0.5,0.36,0.83,0.0,0.17,0.67,0.45,0.66,0.3
371,80.0,0.0,0.0,3,0,0,2,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.88,0.25,0.13,0.15,0.0,0.0,0.67,0.64,0.73,0.2
372,50.0,0.0,0.0,3,1,0,1,5.869296913133774,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.57,0.5,0.36,0.57,0.0,0.83,0.33,0.27,0.0,0.2
373,79.0,0.0,0.0,3,1,0,1,4.204692619390966,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.71,0.38,0.55,0.05,0.0,0.67,0.33,0.45,0.0,0.2
374,65.0,0.0,6.742880635791903,5,0,1,2,4.61512051684126,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.62,0.62,0.36,0.9,0.0,0.17,0.67,0.64,0.69,0.3
375,0.0,0.0,5.811140992976701,4,1,1,0,0.0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.69,0.0,0.0,0.0,1.0,0.67,0.0,0.09,0.0,0.1
376,57.0,0.0,6.35088571671474,5,0,0,2,0.0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.64,0.38,0.36,0.77,0.79,1.0,0.33,0.27,0.0,0.0
377,102.0,0.0,7.365812837209472,5,0,0,2,5.075173815233827,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.73,0.75,0.36,0.92,0.0,0.17,1.0,0.64,0.96,0.4
378,88.0,5.860786223465865,6.021023349349527,5,1,1,3,4.736198448394496,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.74,0.88,0.0,1.0,0.79,1.0,0.33,0.09,0.0,0.3
379,60.0,2.833213344056216,6.890609120147166,5,0,1,2,4.61512051684126,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.61,0.5,0.36,0.83,0.0,0.17,0.67,0.45,0.74,0.3
380,50.0,0.0,6.695798917058491,3,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.44,0.38,0.55,0.0,0.0,0.33,0.67,0.45,0.0,0.2
381,60.0,0.0,7.165493475060845,5,1,0,2,5.37989735354046,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.57,0.62,0.36,0.93,0.0,0.17,0.67,0.27,0.86,0.4
382,79.0,0.0,6.84587987526405,5,0,1,2,4.976733742420574,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.66,0.62,0.36,0.93,0.79,0.17,0.67,0.45,0.71,0.3
383,60.0,0.0,6.665683717782408,3,0,0,2,0.0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.65,0.5,0.0,0.0,0.0,0.17,0.33,0.27,0.0,0.0
384,0.0,0.0,6.39024066706535,5,1,1,2,5.37989735354046,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0.5,0.36,0.7,0.79,1.0,0.67,0.45,0.97,0.5
385,43.0,2.833213344056216,7.117205503164344,5,0,0,2,4.990432586778736,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.28,0.75,0.36,0.92,0.0,1.0,0.67,0.27,0.54,0.2
386,58.0,0.0,6.490723534502507,3,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.63,0.38,0.0,0.77,0.0,0.17,0.33,0.82,0.9,0.0
387,72.0,5.545177444479562,6.018593214496234,5,1,0,1,5.6937321388027,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.57,0.5,0.55,0.43,0.79,0.83,0.33,0.45,0.0,0.2
388,93.0,4.836281906951478,7.292337176173877,5,0,0,2,4.795790545596741,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.67,0.62,0.36,0.83,0.0,0.17,0.67,0.45,0.58,0.2
389,96.0,5.60947179518496,5.998936561946683,5,1,1,3,5.2832037287379885,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.77,1.0,0.36,0.97,0.79,1.0,0.67,0.45,0.87,0.5
390,50.0,0.0,5.438079308923196,5,1,0,1,0.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.63,0.38,0.87,0.0,0.0,0.5,0.33,0.64,0.87,0.2
391,71.0,0.0,4.74493212836325,5,1,1,2,4.836281906951478,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.76,0.5,0.36,0.87,0.0,0.83,0.67,0.45,0.94,0.5
392,0.0,0.0,0.0,3,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.62,0.38,0.72,0.15,0.0,0.0,0.33,0.45,0.0,0.0
393,0.0,0.0,6.259581464064923,3,0,0,0,0.0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.58,0.25,0.36,0.0,0.0,0.5,0.33,0.27,0.0,0.0
394,60.0,0.0,6.601230118728877,4,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.69,0.38,0.55,0.0,0.0,0.17,0.33,0.27,0.66,0.0
395,68.0,0.0,6.0063531596017325,3,1,0,1,3.8066624897703196,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.67,0.38,0.55,0.1,0.79,0.67,0.33,0.45,0.0,0.2
396,60.0,0.0,4.770684624465665,3,0,0,2,5.375278407684165,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.57,0.38,0.36,0.37,0.79,0.5,0.33,0.27,0.0,0.0
397,69.0,5.666426688112432,5.783825182329737,3,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.59,0.38,0.36,0.2,0.0,0.83,0.67,0.64,0.91,0.2
398,60.0,0.0,6.8690144506657065,4,0,0,1,0.0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.65,0.38,0.0,0.0,0.0,0.17,0.33,0.27,0.0,0.0
399,65.0,4.61512051684126,5.638354669333745,5,1,0,2,0.0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.61,0.62,0.36,0.95,0.0,1.0,0.67,0.27,0.91,0.4
400,38.0,0.0,6.163314804034641,5,1,1,2,4.795790545596741,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.83,0.75,0.36,0.77,0.0,1.0,0.33,0.09,0.61,0.3
401,65.0,0.0,7.160069207596127,5,0,0,2,0.0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.64,0.62,0.36,0.92,0.79,1.0,0.67,0.45,0.0,0.2
402,60.0,0.0,6.511745329644728,5,0,0,1,5.1298987149230735,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.7,0.38,0.87,0.78,0.0,0.17,0.33,0.27,0.0,0.0
403,93.0,6.478509642208569,7.040536390215956,4,0,1,2,4.976733742420574,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.76,0.75,0.36,0.8,0.0,0.17,0.67,0.64,0.86,0.3
404,0.0,0.0,6.693323668269949,4,0,1,2,0.0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.7,0.5,0.36,0.77,0.0,0.17,0.67,0.45,0.66,0.3
405,0.0,0.0,5.111987788356544,5,1,0,2,4.795790545596741,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.69,0.25,0.13,0.72,0.0,0.67,0.67,0.45,0.78,0.4
406,51.0,0.0,6.970730078143525,5,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.71,0.5,0.36,0.0,0.0,0.17,0.33,0.45,0.0,0.0
407,63.0,0.0,6.734591659972948,5,0,0,1,0.0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.85,0.5,0.72,0.43,0.0,0.17,0.67,0.64,0.0,0.2
408,109.0,5.860786223465865,6.96979066990159,5,0,1,3,5.262690188904886,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.81,0.62,0.36,0.93,0.0,0.17,0.67,0.45,0.74,0.3
409,85.0,4.61512051684126,5.5053315359323625,5,1,1,3,0.0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.72,0.75,0.36,0.97,0.0,1.0,0.67,0.45,0.83,0.5
410,68.0,0.0,7.152268856032539,3,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.67,0.38,0.0,0.13,0.0,0.17,0.33,0.45,0.0,0.0
411,100.0,0.0,0.0,3,1,0,2,5.579729825986222,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.38,0.36,0.08,0.5,0.5,0.33,0.45,0.0,0.2
412,0.0,6.07073772800249,6.794586580876499,5,1,1,2,0.0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.39,0.62,0.36,0.98,0.79,1.0,0.67,0.27,0.89,0.5
413,56.0,0.0,6.9167150203536085,4,0,0,2,0.0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.65,0.38,0.55,0.0,0.0,0.17,0.33,0.27,0.0,0.0
414,59.0,0.0,6.214608098422191,5,0,1,3,5.2832037287379885,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.73,0.62,0.36,0.72,0.0,0.67,0.67,0.45,0.93,0.3
415,73.0,0.0,7.183111701743281,5,0,0,2,4.61512051684126,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.65,0.62,0.36,0.95,0.79,1.0,0.67,0.45,0.61,0.2
416,74.0,5.318119993844216,6.139884552226255,3,0,1,2,0.0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.6,0.5,0.72,0.47,0.0,0.83,0.33,0.45,0.0,0.1
417,86.0,0.0,5.493061443340548,3,1,1,3,0.0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.98,0.5,0.55,0.0,0.0,0.67,0.67,0.64,0.0,0.5
418,60.0,0.0,6.09807428216624,2,1,1,1,0.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.61,0.38,0.55,0.0,0.0,0.83,0.33,0.45,0.0,0.3
419,65.0,0.0,5.641907070938114,5,1,0,1,0.0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.63,0.38,0.55,0.3,0.0,0.67,0.33,0.45,0.79,0.2
